Name;MP;Area;County;Electorate;CON;LAB;LIB;UKIP;Green;NAT;MIN;OTH;CON chance;LAB chance;LIB chance;Reform chance;Green chance;NAT chance;MIN chance;OTH chance
Easington;Unknown (Reform gain from LAB);3;County Durham;69411;4182;7372;1372;15990;6993;0;813;902;0.003;0.066;0;0.889;0.042;0;0;0
East Grinstead and Uckfield;Mims Davies;12;Sussex East;75385;15576;7523;8593;7492;8456;0;570;1941;0.735;0.039;0.091;0.054;0.079;0;0;0
East Ham;Unknown (Green gain from LAB);11;Lea Valley;79086;2819;7682;1961;6036;10468;0;5670;23;0.007;0.23;0.001;0.078;0.659;0;0.024;0
Eastbourne;Josh Babarinde;12;Sussex East;72592;8398;3986;18770;9934;5372;0;579;970;0.031;0.001;0.913;0.047;0.007;0;0;0
Eastleigh;Liz Jarvis;12;Southampton;69965;10181;6141;11248;11210;5787;0;483;1332;0.231;0.028;0.395;0.322;0.023;0;0;0
Edmonton and Winchmore Hill;Unknown (Green gain from LAB);11;Enfield and Haringey;75792;6337;8911;4173;9610;10635;0;1113;1804;0.056;0.222;0.01;0.255;0.457;0;0;0
Ellesmere Port and Bromborough;Justin Madders;4;Wirral and Chester North;70799;2662;17131;1432;16572;4058;0;1199;837;0.005;0.437;0;0.518;0.04;0;0;0
Eltham and Chislehurst;Unknown (Reform gain from LAB);11;Bexley and Bromley;74224;8858;11046;4199;11928;8492;0;960;964;0.132;0.345;0.004;0.398;0.12;0;0;0
Ely and East Cambridgeshire;Charlotte Cane;9;Cambridgeshire South;79112;11648;6981;14707;12350;6376;0;630;1348;0.191;0.024;0.536;0.229;0.019;0;0;0
Enfield North;Feryal Clark;11;Enfield and Haringey;78770;6147;10646;4483;9294;9271;0;1399;1456;0.048;0.442;0.011;0.22;0.278;0;0;0
Epping Forest;Neil Hudson;9;Essex South West;72229;14474;7794;5015;9364;5761;0;387;1414;0.799;0.07;0.007;0.108;0.015;0;0;0
Epsom and Ewell;Unknown (CON gain from LIB);12;Surrey East;77530;15281;6638;12719;12100;7958;0;451;1321;0.491;0.015;0.264;0.199;0.03;0;0;0
Erewash;Unknown (Reform gain from LAB);8;Derbyshire South;71497;7495;9797;3414;15123;6167;0;1323;579;0.066;0.219;0.002;0.686;0.027;0;0;0
Erith and Thamesmead;Unknown (Reform gain from LAB);11;Bexley and Bromley;78886;5061;9851;2455;11539;10842;0;956;1135;0.01;0.227;0;0.382;0.379;0;0;0
Esher and Walton;Monica Harding;12;Runnymede;74042;18385;882;28509;4111;2497;0;292;937;0.143;0.001;0.841;0.008;0.006;0;0;0
Essex North West;Kemi Badenoch;9;Essex North;79824;16168;10829;5891;13306;7264;0;394;868;0.647;0.106;0.008;0.22;0.018;0;0;0
Exeter;Unknown (Green gain from LAB);10;Devon Central and East;67840;5661;9417;3649;10859;13410;0;776;1054;0.016;0.124;0.007;0.225;0.628;0;0;0
Exmouth and Exeter East;Unknown (Reform gain from CON);10;Devon Central and East;79983;12601;9224;10209;12808;7709;0;444;1202;0.375;0.102;0.156;0.318;0.049;0;0;0
Fareham and Waterlooville;Suella Braverman;12;Portsmouth;77691;16866;6431;6468;14856;4353;0;445;589;0.459;0.043;0.074;0.417;0.006;0;0;0
Farnham and Bordon;Gregory Stafford;12;Surrey West and Aldershot;75918;16408;6786;11286;10880;7193;0;315;566;0.644;0.02;0.188;0.121;0.026;0;0;0
Faversham and Mid Kent;Unknown (Reform gain from CON);12;Medway and Maidstone;74301;13224;6593;3693;17898;6126;0;632;859;0.238;0.028;0.005;0.712;0.016;0;0;0
Feltham and Heston;Unknown (Reform gain from LAB);11;South West London;76983;4761;7904;2099;9429;6736;0;1236;2611;0.029;0.338;0.001;0.461;0.169;0;0;0.001
Filton and Bradley Stoke;Claire Hazelgrove;10;Avon North;77584;9632;12710;6748;11609;10130;0;1070;709;0.148;0.388;0.038;0.263;0.162;0;0;0
Finchley and Golders Green;Sarah Sackman;11;Brent Harrow Barnet;77500;10179;12934;4085;6409;9167;0;707;783;0.225;0.566;0.005;0.048;0.156;0;0;0
Folkestone and Hythe;Unknown (Reform gain from LAB);12;Kent South;70056;8858;8186;3323;16757;7196;0;818;891;0.107;0.057;0.002;0.799;0.035;0;0;0
Forest of Dean;Unknown (Reform gain from LAB);10;Gloucestershire;72052;16771;6205;2724;17174;5946;0;695;830;0.369;0.039;0.004;0.563;0.023;0;0;0
Frome and East Somerset;Anna Sabine;10;Somerset East and Weston;70378;9348;5365;13319;11026;8652;0;851;1305;0.147;0.012;0.544;0.208;0.088;0;0;0
Fylde;Andrew Snowden;4;Lancashire West;77100;17648;5865;3299;17348;3607;0;1031;2378;0.411;0.044;0.004;0.532;0.007;0;0;0
Gainsborough;Unknown (Reform gain from CON);8;Lincolnshire North;75836;16005;6581;3226;16108;3204;0;524;433;0.418;0.042;0.001;0.536;0.003;0;0;0
Gateshead Central and Whickham;Unknown (Reform gain from LAB);3;Tyne and Wear South;69823;3791;12054;3396;15375;6121;0;980;888;0.008;0.313;0.002;0.628;0.049;0;0;0
Gedling;Michael Payne;8;Nottinghamshire South;77006;2803;21734;867;17880;2227;0;1503;637;0.035;0.598;0;0.338;0.028;0;0;0
Gillingham and Rainham;Unknown (Reform gain from LAB);12;Medway and Maidstone;73523;9226;8149;4105;13895;6970;0;510;768;0.212;0.091;0.007;0.639;0.05;0;0;0
Glastonbury and Somerton;Sarah Joanne Dyke;10;Somerset East and Weston;72982;11128;4197;16149;11041;5797;0;345;872;0.147;0.002;0.709;0.132;0.009;0;0;0
Gloucester;Unknown (Reform gain from LAB);10;Gloucestershire;79475;10575;9193;5852;13083;7072;0;762;1192;0.296;0.134;0.028;0.487;0.054;0;0;0
Godalming and Ash;Unknown (LIB gain from CON);12;Surrey West and Aldershot;74168;20781;970;22723;5319;1730;0;340;641;0.433;0.002;0.514;0.047;0.003;0;0;0
Goole and Pocklington;David Davis;5;East Yorkshire;78287;20993;5688;2111;16534;3192;0;561;466;0.565;0.063;0;0.368;0.004;0;0;0
Gorton and Denton;Unknown (Reform gain from LAB);4;Manchester East;78125;3337;8087;2016;10730;9903;0;2020;1491;0.004;0.163;0;0.417;0.414;0;0;0
Gosport;Caroline Dinenage;12;Portsmouth;73261;18063;4750;2302;15431;2880;0;375;615;0.485;0.037;0.006;0.467;0.004;0;0;0
Grantham and Bourne;Gareth Davies;8;Lincolnshire South;73280;19309;4170;1423;16658;3010;0;575;952;0.575;0.013;0;0.409;0.002;0;0;0
Gravesham;Unknown (Reform gain from LAB);12;Kent West;73088;8714;8296;3091;16474;5787;0;701;641;0.113;0.065;0.002;0.807;0.013;0;0;0
Great Grimsby and Cleethorpes;Unknown (Reform gain from LAB);5;Lincolnshire North;78875;6142;8173;2262;17776;4792;0;1000;555;0.015;0.067;0;0.915;0.003;0;0;0
Great Yarmouth;Rupert Lowe;9;Norfolk North;73317;7381;7096;3081;21071;4989;0;707;673;0.026;0.012;0;0.958;0.003;0;0;0
Greenwich and Woolwich;Unknown (Green gain from LAB);11;South East London;73573;4580;11513;3562;6851;15553;0;1007;1137;0.007;0.232;0.001;0.02;0.739;0;0;0
Guildford;Zöe Franklin;12;Surrey West and Aldershot;70734;14879;1835;23809;4552;4029;0;333;922;0.14;0;0.822;0.016;0.021;0;0;0
Hackney North and Stoke Newington;Unknown (Green gain from LAB);11;Hackney and Tower Hamlets;77797;3445;10307;3541;4744;20315;0;1249;1278;0;0.05;0;0.003;0.945;0;0;0
Hackney South and Shoreditch;Unknown (Green gain from LAB);11;Hackney and Tower Hamlets;78262;2897;11014;2796;4170;21046;0;1201;1277;0;0.058;0;0.001;0.94;0;0;0
Halesowen;Unknown (Reform gain from LAB);7;Black Country;68549;8322;7796;4210;13264;5761;0;464;644;0.169;0.111;0.005;0.692;0.022;0;0;0
Halifax;Unknown (Reform gain from LAB);5;Huddersfield and Halifax;77516;6688;7318;2807;15771;8077;0;1395;2034;0.038;0.063;0;0.813;0.086;0;0;0
Hamble Valley;Paul Holmes;12;Southampton;80537;14430;7603;11124;12813;5986;0;410;626;0.501;0.033;0.185;0.27;0.01;0;0;0
Hammersmith and Chiswick;Unknown (Green gain from LAB);11;West London;75860;7327;12010;5735;7141;14457;0;1070;1410;0.053;0.32;0.013;0.04;0.572;0;0;0
Hampshire East;Damian Hinds;12;Hampshire;71965;13813;5487;12548;10426;5371;0;386;680;0.432;0.009;0.4;0.152;0.006;0;0;0
Hampshire North East;Unknown (CON gain from LIB);12;Hampshire;76975;18077;5798;13057;11307;6671;0;308;662;0.635;0.006;0.244;0.103;0.011;0;0;0
Hampshire North West;Kit Malthouse;12;Hampshire;78629;15596;8437;6562;13130;5724;0;464;611;0.503;0.098;0.046;0.325;0.026;0;0;0
Hampstead and Highgate;Unknown (Green gain from LAB);11;Central London;80029;7017;12805;6950;6364;16299;0;1054;1502;0.023;0.254;0.021;0.018;0.683;0;0;0
Harborough, Oadby and Wigston;Neil O'Brien;8;Leicestershire East and Rutland;77407;12672;10614;4953;10369;5874;0;777;603;0.492;0.237;0.008;0.244;0.019;0;0;0
Harlow;Unknown (Reform gain from LAB);9;Essex South West;74683;9292;8093;3587;17295;6094;0;707;708;0.136;0.042;0;0.811;0.011;0;0;0
Harpenden and Berkhamsted;Victoria Collins;9;Hertfordshire West;72242;17104;1039;30149;3701;2223;0;320;967;0.079;0;0.915;0.003;0.002;0;0;0
Harrogate and Knaresborough;Tom Gordon;5;York;77970;15958;2016;24809;5882;3094;0;549;1079;0.129;0.002;0.832;0.031;0.005;0;0;0
Harrow East;Bob Blackman;11;Brent Harrow Barnet;76386;16322;7023;4597;7875;5475;0;698;1342;0.899;0.033;0.005;0.044;0.018;0;0;0
Harrow West;Gareth Thomas;11;Brent Harrow Barnet;79902;8835;9888;3278;6441;8933;0;797;2713;0.261;0.378;0.009;0.077;0.272;0;0;0.001
Hartlepool;Unknown (Reform gain from LAB);3;County Durham;71437;2867;11997;825;17415;2123;0;992;793;0.012;0.151;0;0.83;0.006;0;0;0
Harwich and North Essex;Unknown (Reform gain from CON);9;Essex North;76579;11029;9125;4746;17034;6365;0;631;731;0.246;0.069;0.005;0.664;0.015;0;0;0
Hastings and Rye;Unknown (Reform gain from LAB);12;Sussex East;75939;8765;10073;4194;14098;9924;0;1059;984;0.097;0.181;0.006;0.548;0.167;0;0;0
Havant;Unknown (Reform gain from CON);12;Portsmouth;72346;9001;7446;3358;17477;5880;0;759;606;0.112;0.035;0.005;0.834;0.013;0;0;0
Hayes and Harlington;John McDonnell;11;Southall;74405;4824;9260;2048;8629;7104;0;1439;1173;0.032;0.495;0.001;0.313;0.158;0;0;0
Hazel Grove;Lisa Smart;4;Manchester East;72843;6744;8892;12085;10290;5785;0;1089;943;0.052;0.152;0.539;0.225;0.031;0;0;0
Hemel Hempstead;Unknown (Reform gain from LAB);9;Hertfordshire West;71038;10528;9236;6507;11778;7286;0;430;644;0.325;0.179;0.03;0.397;0.067;0;0;0
Hendon;Unknown (CON gain from LAB);11;Brent Harrow Barnet;74865;9611;8632;2765;7318;7078;0;736;861;0.425;0.284;0.002;0.147;0.142;0;0;0
Henley and Thame;Freddie Van Mierlo;12;Oxfordshire;73749;14519;3950;18073;9585;5403;0;552;1744;0.237;0.003;0.663;0.09;0.007;0;0;0
Hereford and South Herefordshire;Unknown (Reform gain from CON);7;English Marches;72203;12552;7211;5005;16550;5319;0;552;916;0.297;0.047;0.007;0.636;0.013;0;0;0
Herefordshire North;Ellie Chowns;7;English Marches;72797;13181;3137;3790;14725;15663;0;1124;791;0.208;0;0;0.366;0.425;0;0;0
Herne Bay and Sandwich;Unknown (Reform gain from CON);12;Kent East;77841;15897;7256;2912;17559;5006;0;442;361;0.377;0.036;0.002;0.579;0.005;0;0;0
Hertford and Stortford;Unknown (CON gain from LAB);9;Hertfordshire East;78915;14091;11159;6597;12127;10158;0;589;1031;0.448;0.18;0.021;0.238;0.112;0;0;0
Hertfordshire North East;Unknown (Reform gain from LAB);9;Hertfordshire East;77090;11280;11077;5877;14557;7780;0;771;899;0.254;0.191;0.017;0.503;0.034;0;0;0
Hertfordshire South West;Gagan Mohindra;9;Hertfordshire West;71353;11761;6507;10484;11729;5933;0;618;1461;0.387;0.038;0.233;0.315;0.026;0;0;0
Hertsmere;Oliver Dowden;9;Hertfordshire West;73518;18484;6170;2991;12811;4441;0;450;565;0.723;0.055;0.003;0.206;0.012;0;0;0
Hexham;Joe Morris;3;Northumberland;76431;13731;14628;4179;7612;5877;0;834;1034;0.412;0.53;0.002;0.046;0.01;0;0;0
Heywood and Middleton North;Unknown (Reform gain from LAB);4;Manchester North East;74786;4983;7736;2667;16675;4857;0;1121;2030;0.011;0.072;0.001;0.901;0.015;0;0;0
High Peak;Jonathan Brian Pearce;8;Derbyshire North;74385;10475;12803;3507;11559;7931;0;874;517;0.196;0.458;0.001;0.295;0.05;0;0;0
Hinckley and Bosworth;Luke Evans;8;Leicestershire West;76431;15537;5344;5708;14144;3221;0;565;565;0.45;0.037;0.05;0.455;0.007;0;0;0
Hitchin;Alistair Strathern;9;Hertfordshire East;75080;11924;13138;6848;10489;9152;0;513;737;0.283;0.418;0.03;0.171;0.097;0;0;0
Holborn and St Pancras;Unknown (Green gain from LAB);11;Central London;71300;2682;9294;2555;5031;13713;0;3629;1828;0.002;0.202;0.002;0.014;0.779;0;0;0
Honiton and Sidmouth;Richard Foord;10;Devon Central and East;75537;13017;4031;14698;14307;5519;0;428;1101;0.241;0.002;0.422;0.33;0.005;0;0;0
Hornchurch and Upminster;Unknown (Reform gain from CON);11;Dagenham and Redbridge;75438;18562;3874;1206;22884;3717;0;367;702;0.226;0.004;0;0.765;0.004;0;0;0
Hornsey and Friern Barnet;Unknown (Green gain from LAB);11;Enfield and Haringey;69885;3768;15207;5443;3952;18729;0;945;1192;0;0.309;0.003;0.002;0.685;0;0;0
Horsham;John Milne;12;Sussex West;79150;13136;6125;16111;12060;5914;0;576;1526;0.221;0.01;0.584;0.174;0.011;0;0;0
Houghton and Sunderland South;Unknown (Reform gain from LAB);3;Tyne and Wear South;78448;3571;12782;1861;21315;4352;0;918;604;0.001;0.104;0;0.884;0.01;0;0;0
Hove and Portslade;Unknown (Green gain from LAB);12;South Coast;74063;5468;14007;3621;9522;16811;0;1048;1922;0.007;0.313;0.003;0.071;0.605;0;0;0
Huddersfield;Unknown (Green gain from LAB);5;Huddersfield and Halifax;77795;2402;2197;755;16220;19901;0;1446;765;0.022;0.039;0;0.37;0.569;0;0;0
Hull East;Unknown (Reform gain from LAB);5;East Yorkshire;70650;3044;6730;2442;16673;5111;0;724;587;0;0.058;0;0.933;0.008;0;0;0
Hull North and Cottingham;Unknown (Reform gain from LAB);5;East Yorkshire;75280;3726;11478;2569;15188;5911;0;1037;1285;0.006;0.289;0.002;0.658;0.045;0;0;0
Hull West and Haltemprice;Unknown (Reform gain from LAB);5;East Yorkshire;73252;3421;13545;1793;18842;3184;0;892;723;0.012;0.163;0.001;0.809;0.014;0;0;0
Huntingdon;Benjamin Obese-Jecty;9;Cambridgeshire North;79074;13354;11048;4990;13330;6515;0;457;781;0.453;0.181;0.006;0.342;0.017;0;0;0
Hyndburn;Unknown (Reform gain from LAB);4;Lancashire East;76126;7389;6636;2519;12822;6605;0;872;526;0.126;0.077;0.001;0.735;0.06;0;0;0
Ilford North;Unknown (MIN gain from LAB);11;Dagenham and Redbridge;77835;6172;8347;2635;8005;6952;0;8952;27;0.082;0.286;0.006;0.237;0.172;0;0.216;0
Ilford South;Unknown (Green gain from LAB);11;Dagenham and Redbridge;80993;4196;7192;2162;7646;9615;0;7363;25;0.021;0.195;0.004;0.2;0.491;0;0.088;0
Ipswich;Unknown (Reform gain from LAB);9;Suffolk West and Ipswich;76319;7956;10552;2953;12119;8635;0;553;687;0.096;0.336;0.002;0.446;0.119;0;0;0
Isle of Wight East;Unknown (Reform gain from CON);12;Isle of Wight and the New Forest;55855;8567;3977;3576;13095;6402;0;468;652;0.247;0.005;0.005;0.698;0.045;0;0;0
Isle of Wight West;Unknown (CON gain from LAB);12;Isle of Wight and the New Forest;55406;11866;5903;2918;11056;5018;0;275;472;0.461;0.085;0.007;0.411;0.036;0;0;0
Islington North;Unknown (Green gain from MIN);11;Central London;72582;2870;8450;2990;4241;13372;0;13364;28;0.001;0.091;0.002;0.005;0.515;0;0.385;0
Islington South and Finsbury;Unknown (Green gain from LAB);11;Central London;74122;3554;11523;3728;5777;18294;0;1033;1253;0.001;0.127;0;0.007;0.865;0;0;0
Jarrow and Gateshead East;Unknown (Reform gain from LAB);3;Tyne and Wear South;70272;3443;10973;1842;18307;5600;0;803;667;0;0.143;0;0.841;0.016;0;0;0
Keighley and Ilkley;Robbie Moore;5;Bradford;74367;11491;9546;2319;9977;5589;0;929;1032;0.484;0.218;0;0.273;0.024;0;0;0
Kenilworth and Southam;Jeremy Wright;7;Warwickshire;74923;15031;9606;9364;11082;6373;0;470;782;0.607;0.108;0.085;0.176;0.023;0;0;0
Kensington and Bayswater;Unknown (CON gain from LAB);11;West London;77306;9972;9118;5846;6849;8880;0;1436;1651;0.354;0.281;0.043;0.084;0.238;0;0;0
Kettering;Unknown (Reform gain from LAB);8;Northamptonshire;79390;13053;8496;3354;13351;10896;0;1003;1086;0.385;0.07;0.001;0.39;0.153;0;0;0
Kingston and Surbiton;Ed Davey;11;South West London;77340;7890;6207;19139;8007;9740;0;601;2375;0.023;0.013;0.853;0.028;0.082;0;0;0
Kingswinford and South Staffordshire;Mike Wood;7;Staffordshire South;71662;19618;4146;2084;17359;2711;0;405;646;0.543;0.01;0;0.445;0.001;0;0;0
Knowsley;Anneliese Midgley;4;Merseyside East and Warrington;72087;1021;17119;617;14299;2610;0;1143;827;0;0.524;0;0.432;0.043;0;0;0
Lancashire West;Ashley Dalton;4;Lancashire South;74083;2553;20241;848;17776;2127;0;1294;555;0.019;0.527;0;0.42;0.033;0;0;0
Lancaster and Wyre;Unknown (Reform gain from LAB);4;Lancashire West;74760;9004;9623;4255;12364;9978;0;1783;779;0.134;0.207;0.005;0.422;0.231;0;0;0
Leeds Central and Headingley;Unknown (Green gain from LAB);5;Leeds;70554;2387;7623;2427;5325;16968;0;1344;996;0;0.028;0;0.005;0.966;0;0;0
Leeds East;Unknown (Reform gain from LAB);5;Leeds;76207;5746;8556;2112;15050;8168;0;1137;1147;0.019;0.123;0;0.771;0.085;0;0;0
Leeds North East;Unknown (Green gain from LAB);5;Leeds;70178;5702;11822;3852;7278;12260;0;1769;1920;0.024;0.418;0.002;0.078;0.477;0;0;0
Leeds North West;Katie White;5;Leeds;71592;7744;14705;6515;9004;7825;0;1516;1081;0.062;0.724;0.024;0.112;0.078;0;0;0
Leeds South;Unknown (Green gain from LAB);5;Leeds;75953;4579;7565;2063;9112;10746;0;1286;1628;0.015;0.125;0;0.248;0.611;0;0;0
Leeds South West and Morley;Unknown (Reform gain from LAB);5;Leeds;71854;8099;9648;2504;14763;6829;0;977;740;0.061;0.198;0;0.708;0.032;0;0;0
Leeds West and Pudsey;Unknown (Reform gain from LAB);5;Leeds;70069;5849;9041;3085;12942;9043;0;1225;986;0.026;0.199;0.001;0.594;0.178;0;0;0
Leicester East;Shivani Raja;8;Leicestershire East and Rutland;76560;7430;4419;5147;6720;5277;0;2651;4670;0.356;0.094;0.095;0.244;0.149;0;0;0.06
Leicester South;Unknown (Green gain from MIN);8;Leicestershire East and Rutland;70867;3355;5953;2131;5788;9601;0;9413;24;0.017;0.082;0.001;0.091;0.498;0;0.31;0
Leicester West;Unknown (Reform gain from LAB);8;Leicestershire East and Rutland;74102;4733;7907;2803;9496;7370;0;1558;743;0.045;0.285;0.003;0.455;0.212;0;0;0
Leicestershire Mid;Peter Bedford;8;Leicestershire West;75933;14873;7858;2970;13851;5065;0;779;376;0.474;0.103;0;0.409;0.014;0;0;0
Leicestershire North West;Unknown (Reform gain from LAB);8;Leicestershire West;77757;10222;9629;3090;17492;5912;0;1098;1217;0.151;0.096;0.001;0.741;0.011;0;0;0
Leicestershire South;Alberto Costa;8;Leicestershire West;78543;19024;5613;4021;15706;3646;0;701;395;0.516;0.057;0.008;0.411;0.008;0;0;0
Leigh and Atherton;Unknown (Reform gain from LAB);4;Manchester North West;79761;4090;12461;1482;22090;4753;0;921;714;0.004;0.088;0;0.901;0.006;0;0;0
Lewes;James MacCleary;12;Sussex East;76166;14023;3138;22471;7753;6233;0;381;1066;0.108;0.001;0.846;0.029;0.015;0;0;0
Lewisham East;Unknown (Green gain from LAB);11;South East London;73376;4036;10690;2668;7354;13501;0;991;1089;0.003;0.27;0.001;0.066;0.66;0;0;0
Lewisham North;Unknown (Green gain from LAB);11;South East London;74204;3043;11442;3140;4038;20218;0;1217;1128;0;0.077;0;0;0.923;0;0;0
Lewisham West and East Dulwich;Unknown (Green gain from LAB);11;South East London;70099;3382;13614;3394;4249;19336;0;1078;968;0;0.197;0;0.001;0.802;0;0;0
Leyton and Wanstead;Unknown (Green gain from LAB);11;Lea Valley;73366;4049;10194;3072;6308;14426;0;1305;3333;0.007;0.217;0.001;0.037;0.734;0;0;0.002
Lichfield;Unknown (Reform gain from LAB);7;Staffordshire South;76118;11480;9946;5159;17597;5668;0;617;886;0.224;0.083;0.002;0.682;0.007;0;0;0
Lincoln;Unknown (Reform gain from LAB);8;Lincolnshire North;72313;4112;15188;1908;15660;3998;0;1405;874;0.048;0.371;0.001;0.529;0.05;0;0;0
Liverpool Garston;Maria Eagle;4;Merseyside East and Warrington;69282;3470;14325;3362;10501;6906;0;1137;2512;0.005;0.722;0.003;0.192;0.075;0;0;0.001
Liverpool Riverside;Unknown (Green gain from LAB);4;Merseyside West and Liverpool;71380;1726;9125;1763;7127;11837;0;1400;978;0.001;0.228;0;0.083;0.687;0;0;0
Liverpool Walton;Dan Carden;4;Merseyside West and Liverpool;69317;795;18406;442;13398;2294;0;1138;739;0;0.664;0;0.29;0.044;0;0;0
Liverpool Wavertree;Unknown (Green gain from LAB);4;Merseyside West and Liverpool;70581;2700;11627;3383;6922;12777;0;1580;1775;0.002;0.376;0;0.056;0.564;0;0;0.001
Liverpool West Derby;Ian Byrne;4;Merseyside West and Liverpool;69934;1251;17260;833;12689;3711;0;1204;1395;0;0.642;0;0.277;0.081;0;0;0
Loughborough;Unknown (Reform gain from LAB);8;Leicestershire West;68996;8996;9443;3639;10165;7925;0;832;489;0.231;0.259;0.003;0.366;0.141;0;0;0
Louth and Horncastle;Unknown (Reform gain from CON);8;Lincolnshire South;76882;18517;3730;1361;19987;2646;0;528;630;0.375;0.008;0;0.615;0.002;0;0;0
Lowestoft;Unknown (Reform gain from LAB);9;Suffolk East;74332;9660;7739;3377;16301;6734;0;497;562;0.19;0.044;0.001;0.744;0.019;0;0;0
Luton North;Unknown (Reform gain from LAB);9;Bedfordshire;74866;5537;7060;2996;11378;6655;0;2433;3301;0.069;0.175;0.005;0.624;0.124;0;0;0.003
Luton South and South Bedfordshire;Unknown (Reform gain from LAB);9;Bedfordshire;76970;5755;6685;3230;12338;7296;0;5701;27;0.058;0.099;0.006;0.668;0.159;0;0.009;0
Macclesfield;Tim Roca;4;Cheshire;76416;12964;13852;5117;10859;8066;0;806;871;0.328;0.43;0.005;0.183;0.053;0;0;0
Maidenhead;Joshua Peter Reynolds;12;Buckinghamshire South;75687;16981;1316;22338;3527;1984;0;396;1231;0.326;0.012;0.638;0.017;0.005;0;0;0
Maidstone and Malling;Helen Grant;12;Medway and Maidstone;76449;21377;4292;3801;15095;4906;0;464;1017;0.49;0.035;0.051;0.378;0.044;0;0;0
Makerfield;Unknown (Reform gain from LAB);4;Lancashire South;76845;3268;11450;1758;22178;4700;0;878;684;0;0.066;0;0.928;0.005;0;0;0
Maldon;John Whittingdale;9;Essex South East;78281;22026;3937;2451;19910;3224;0;307;373;0.566;0.003;0;0.429;0.001;0;0;0
Manchester Central;Unknown (Green gain from LAB);4;Manchester Central and Trafford;85049;3257;9243;2752;9791;13970;0;1640;1645;0.002;0.134;0;0.132;0.731;0;0;0
Manchester Rusholme;Unknown (Green gain from LAB);4;Manchester Central and Trafford;72604;1729;6269;1277;3870;13567;0;1805;2068;0;0.043;0;0.003;0.954;0;0;0
Manchester Withington;Unknown (Green gain from LAB);4;Manchester Central and Trafford;70549;2349;11962;4145;3540;17427;0;1687;1493;0;0.181;0.001;0.001;0.817;0;0;0
Mansfield;Unknown (Reform gain from LAB);8;Nottinghamshire North;73817;8475;8407;1912;15560;5251;0;625;696;0.119;0.09;0;0.782;0.008;0;0;0
Melksham and Devizes;Brian Mathew;10;Wiltshire South;71999;11968;4775;15670;12156;5450;0;520;947;0.189;0.003;0.594;0.204;0.009;0;0;0
Melton and Syston;Edward Argar;8;Leicestershire East and Rutland;74316;19369;4005;1549;15484;3505;0;712;667;0.609;0.017;0;0.372;0.002;0;0;0
Meriden and Solihull East;Saqib Bhatti;7;Coventry and Meriden;73659;18339;4274;2505;13776;3509;0;477;506;0.563;0.053;0.006;0.364;0.013;0;0;0
Middlesbrough and Thornaby East;Unknown (Reform gain from LAB);3;Teesside;75123;5241;7286;1781;15794;6533;0;1072;1162;0.012;0.074;0;0.876;0.037;0;0;0
Middlesbrough South and East Cleveland;Unknown (CON gain from LAB);3;Teesside;70328;11716;9526;2290;9624;4246;0;485;655;0.566;0.212;0;0.218;0.004;0;0;0
Milton Keynes Central;Emily Darlington;12;Buckinghamshire North;81078;9871;11730;5512;9391;9035;0;589;972;0.205;0.435;0.023;0.184;0.153;0;0;0
Milton Keynes North;Chris Curtis;12;Buckinghamshire North;70709;9799;10584;4517;9608;7990;0;513;665;0.27;0.366;0.012;0.242;0.109;0;0;0
Mitcham and Morden;Unknown (Green gain from LAB);11;Wimbledon and Sutton;77272;5204;11693;3663;9727;12381;0;1081;1397;0.017;0.361;0.001;0.163;0.457;0;0;0
Morecambe and Lunesdale;Unknown (Reform gain from LAB);4;Lancashire West;76424;11106;11456;5679;12974;5995;0;666;631;0.259;0.304;0.008;0.405;0.023;0;0;0
New Forest East;Julian Lewis;12;Isle of Wight and the New Forest;70618;19814;3802;2992;14669;3197;0;372;698;0.645;0.018;0.014;0.317;0.004;0;0;0
New Forest West;Desmond Swayne;12;Isle of Wight and the New Forest;68644;20408;4334;3689;14126;3173;0;396;536;0.558;0.055;0.051;0.33;0.006;0;0;0
Newark;Robert Jenrick;8;Nottinghamshire North;80028;21659;7393;2493;15881;4129;0;607;669;0.665;0.062;0;0.269;0.003;0;0;0
Newbury;Lee Raymond James Dillon;12;Berkshire;71986;13388;4163;14470;8524;4736;0;373;737;0.355;0.01;0.483;0.136;0.015;0;0;0
Newcastle upon Tyne Central and West;Unknown (Reform gain from LAB);3;Tyne and Wear North;76969;5025;8973;2657;14976;9201;0;1249;2414;0.008;0.159;0;0.685;0.147;0;0;0
Newcastle upon Tyne East and Wallsend;Unknown (Reform gain from LAB);3;Tyne and Wear North;76421;4015;10489;2914;14562;10852;0;1170;984;0.002;0.19;0;0.575;0.232;0;0;0
Newcastle upon Tyne North;Catherine McKinnell;3;Tyne and Wear North;75146;6228;13893;5813;11032;10929;0;1227;1112;0.027;0.543;0.011;0.206;0.212;0;0;0
Newcastle-under-Lyme;Unknown (Reform gain from LAB);7;Staffordshire North;67839;8521;8528;4035;13419;6266;0;454;528;0.167;0.137;0.003;0.658;0.035;0;0;0
Newton Abbot;Unknown (Reform gain from LIB);10;Devon Central and East;73885;11890;5914;11470;12947;6326;0;343;1599;0.297;0.014;0.279;0.385;0.024;0;0;0
Newton Aycliffe and Spennymoor;Unknown (Reform gain from LAB);3;County Durham;72224;6649;10699;1855;15483;5846;0;924;611;0.049;0.211;0;0.719;0.021;0;0;0
